,Northeast,South,West,SalesID,ProductGroup_BL,ProductGroup_MG,ProductGroup_SSL,ProductGroup_TEX,ProductGroup_TTT,ProductGroup_WL,SalePrice,YearMade,MachineHoursCurrentMeter
44295,0,1,0,2525128,0,0,0,0,1,0,12000,1988,3859.0
44296,0,0,1,2525392,0,0,0,0,1,0,110000,1994,13985.0
44297,0,0,1,2525419,0,0,0,0,0,1,97500,1999,9924.0
44298,0,1,0,2525425,0,0,0,0,0,1,85000,1999,17793.0
44299,0,0,1,2525426,0,0,0,0,0,1,100000,1999,7130.0
44300,0,1,0,2525439,0,0,0,0,0,1,102500,2000,6672.0
44301,0,1,0,2525441,0,0,0,0,0,1,67500,2000,23071.0
44302,0,0,1,2525449,0,0,0,0,0,1,89000,2001,17492.0
44303,0,0,1,2525460,0,0,0,0,0,1,97500,2001,19121.0
44304,0,0,1,2525463,0,0,0,0,0,1,97500,2001,9357.0
44305,0,1,0,2525498,0,0,0,0,0,1,85000,2002,22146.0
44306,0,1,0,2525499,0,0,0,0,0,1,60000,2002,19222.0
44307,0,0,1,2525533,0,0,0,0,0,1,18000,1993,12216.0
44308,0,1,0,2525546,0,0,0,0,0,1,20000,1994,5225.0
44309,0,1,0,2525549,0,0,0,0,0,1,24000,1994,18809.0
44310,0,0,1,2525719,0,0,0,0,1,0,47500,1997,10700.0
44311,0,1,0,2525722,0,0,0,0,1,0,46000,1997,12922.0
44312,0,0,0,2525736,0,0,0,0,1,0,26000,1998,10321.0
44313,0,0,0,2525789,0,0,0,0,1,0,35000,1998,9287.0
44314,0,1,0,2525799,0,0,0,0,1,0,27500,1998,8584.0
44315,1,0,0,2525815,0,0,0,0,1,0,41000,1999,8978.0
44316,0,1,0,2525827,0,0,0,0,1,0,30000,1999,9468.0
44317,0,1,0,2525848,0,0,0,0,1,0,37500,2000,1040.0
44318,0,0,1,2525862,0,0,0,0,1,0,55000,2001,6720.0
44319,0,1,0,2525892,0,0,0,0,1,0,38000,2002,5684.0
44320,0,1,0,2525902,0,0,0,0,1,0,44000,2002,7161.0
44321,0,0,0,2525938,0,0,0,0,1,0,43000,1988,14127.0
44322,0,0,1,2525943,0,0,0,0,1,0,75000,1991,5218.0
44323,0,0,1,2525949,0,0,0,0,0,1,90000,1991,22783.0
44324,0,1,0,2525968,0,0,0,0,0,1,75000,1992,21759.0
44325,0,0,1,2525994,0,0,0,1,0,0,27000,1994,21629.0
44326,0,1,0,2526051,0,0,0,0,1,0,24500,1984,7434.0
44327,1,0,0,2526071,0,0,0,0,1,0,43000,1992,10000.0
44328,0,1,0,2526075,0,0,0,0,1,0,37000,1993,8110.0
44329,0,0,1,2526087,0,0,0,0,1,0,25000,1993,2310.0
44330,0,1,0,2526089,0,0,0,0,1,0,64000,1994,7353.0
44331,0,1,0,2526092,0,0,0,0,1,0,37000,1994,14400.0
44332,0,0,1,2526106,0,0,0,0,1,0,32000,1994,26892.0
44333,0,0,0,2526127,0,0,0,0,1,0,45000,1996,9590.0
44334,0,1,0,2526170,0,1,0,0,0,0,70000,1996,10954.0
44335,0,1,0,2526171,0,1,0,0,0,0,56500,1996,14700.0
44336,0,1,0,2526195,0,1,0,0,0,0,75000,1998,13935.0
44337,0,1,0,2526252,0,0,0,1,0,0,17500,1997,5749.0
44338,1,0,0,2526302,0,0,0,1,0,0,11500,2004,659.0
44339,0,1,0,2526337,0,0,0,0,1,0,10000,1989,4817.0
44340,0,1,0,2526347,0,0,0,0,1,0,53000,1988,13742.0
44341,0,0,0,2526352,0,0,0,0,1,0,34000,1988,10676.0
44342,0,1,0,2526354,0,0,0,0,1,0,39000,1988,9461.0
44343,0,0,1,2526355,0,0,0,0,1,0,40000,1988,2368.0
44344,0,1,0,2526366,0,0,0,0,1,0,33000,1988,10460.0
44345,0,0,1,2526384,0,0,0,0,1,0,35000,1989,16061.0
44346,0,1,0,2526393,0,0,0,0,1,0,43000,1989,2551.0
44347,0,1,0,2526401,0,0,0,0,1,0,27000,1989,9047.0
44348,0,0,1,2526402,0,0,0,0,1,0,47000,1989,11848.0
44349,1,0,0,2526403,0,0,0,0,1,0,34500,1989,11081.0
44350,0,1,0,2526409,0,0,0,0,1,0,31000,1990,16159.0
44351,0,0,1,2526416,0,0,0,0,1,0,38000,1990,17041.0
44352,0,1,0,2526425,0,0,0,0,1,0,52000,1990,14842.0
44353,0,0,0,2526438,0,0,0,0,1,0,34000,1990,22655.0
44354,0,1,0,2526443,0,0,0,0,1,0,30000,1991,690.0
44355,0,1,0,2526462,0,0,0,0,1,0,42500,1996,6544.0
44356,0,1,0,2526500,0,0,0,0,1,0,35000,1995,10965.0
44357,0,0,0,2526549,0,0,0,0,1,0,44000,1999,5959.0
44358,0,1,0,2526555,0,0,0,0,1,0,67000,1997,13894.0
44359,0,1,0,2526561,0,0,0,0,1,0,59000,1998,6341.0
44360,0,0,1,2526565,0,0,0,0,1,0,70000,1998,4613.0
44361,0,1,0,2526603,0,0,0,0,0,1,62000,1999,25950.0
44362,1,0,0,2526608,0,0,0,0,0,1,87000,1999,842.0
44363,0,0,1,2526615,0,0,0,0,0,1,77500,2000,10637.0
44364,0,0,1,2526747,0,0,0,0,0,1,18000,1969,16580.0
44365,0,0,0,2526770,0,0,0,0,0,1,13000,1972,1331.0
44366,0,1,0,2526798,0,0,0,0,0,1,16000,1974,4737.0
44367,0,0,1,2526802,0,0,0,0,0,1,23000,1975,6148.0
44368,0,0,1,2526816,0,0,0,0,0,1,22000,1978,21030.0
44369,0,0,1,2526827,0,0,0,0,0,1,24000,1980,7439.0
44370,1,0,0,2526850,0,0,0,0,0,1,22000,1981,13515.0
44371,0,1,0,2526996,0,0,0,0,0,1,9500,1981,3358.0
44372,0,1,0,2527011,0,0,0,0,0,1,9500,1984,6171.0
44373,0,0,0,2527017,0,0,0,0,0,1,13000,1987,13556.0
44374,0,1,0,2527059,1,0,0,0,0,0,18500,2000,6774.0
44375,0,1,0,2527065,0,0,0,0,0,1,22500,1978,21332.0
44376,1,0,0,2527114,0,0,0,0,0,1,24500,1977,11978.0
44377,0,1,0,2527115,0,0,0,0,0,1,21000,1978,6861.0
44378,0,1,0,2527118,0,0,0,0,0,1,25000,1976,1596.0
44379,0,0,0,2527276,0,0,0,0,1,0,16000,1984,5693.0
44380,0,1,0,2527708,0,0,0,0,0,1,38000,1987,11000.0
44381,0,0,0,2527729,0,0,0,0,0,1,32000,1991,15809.0
44382,0,0,1,2527734,0,0,0,0,0,1,45000,1992,16817.0
44383,0,1,0,2527829,0,0,0,0,1,0,14000,1967,492.0
44384,0,0,0,2527885,0,0,0,0,1,0,13000,1969,2238.0
44385,0,0,1,2527900,0,0,0,0,1,0,17500,1969,7071.0
44386,0,0,0,2527931,0,0,0,0,1,0,13000,1970,4259.0
44387,0,0,1,2527983,0,0,0,0,1,0,19500,1972,7158.0
44388,0,0,1,2527993,0,0,0,0,1,0,10500,1972,4992.0
44389,0,1,0,2528002,0,0,0,0,1,0,13500,1972,3856.0
44390,0,0,1,2528020,0,0,0,0,1,0,16000,1979,3443.0
44391,0,0,1,2528069,0,0,0,0,1,0,14000,1974,8991.0
44392,0,0,1,2528299,0,0,0,0,1,0,15000,1980,2786.0
44393,0,1,0,2528710,0,0,0,0,0,1,40000,1989,32767.0
44394,0,1,0,2528741,0,0,0,1,0,0,11000,1999,3285.0
44395,0,1,0,2528747,0,0,0,1,0,0,11000,2001,2259.0
44396,0,1,0,2528844,0,0,0,0,1,0,23500,1997,8014.0
44397,0,1,0,2528847,0,0,0,0,1,0,25000,1997,6949.0
44398,0,0,1,2528868,0,0,0,0,0,1,46000,1998,13568.0
44399,0,1,0,2528871,0,0,0,0,0,1,35000,1998,10718.0
44400,0,0,0,2528872,0,0,0,0,0,1,35000,1998,10718.0
44401,0,0,1,2528873,0,0,0,0,0,1,45000,1998,16985.0
44402,0,0,1,2528880,0,0,0,0,0,1,67500,1999,6822.0
44403,0,0,1,2528881,0,0,0,0,0,1,47000,1999,7231.0
44404,0,0,1,2528885,0,0,0,0,0,1,60000,1999,10737.0
44405,0,0,1,2528891,0,0,0,0,0,1,67500,2001,13134.0
44406,0,0,1,2528987,0,0,0,0,0,1,41000,1991,7360.0
44407,0,0,0,2529002,0,0,0,0,0,1,37000,1992,22716.0
44408,0,0,1,2529011,0,0,0,0,0,1,40000,1992,10771.0
44409,0,1,0,2529159,0,0,0,0,0,1,23500,1994,4724.0
44410,0,1,0,2529255,0,0,0,0,0,1,80000,1998,32767.0
44411,0,1,0,2529256,0,0,0,0,0,1,75000,1996,32767.0
44412,0,1,0,2529272,0,0,0,0,1,0,44000,1991,8363.0
44413,0,1,0,2529283,0,0,0,0,1,0,81000,1996,6423.0
44414,0,0,0,2529319,0,0,0,1,0,0,12500,1989,7908.0
44415,0,0,0,2529320,0,0,0,1,0,0,13000,1989,15403.0
44416,0,0,1,2529342,0,0,0,0,1,0,12500,1992,7433.0
44417,0,1,0,2529355,0,0,0,0,1,0,9000,1991,7086.0
44418,0,1,0,2529384,0,0,0,0,1,0,37000,1997,7008.0
44419,0,0,1,2529449,0,0,0,1,0,0,35000,1994,8242.0
44420,0,1,0,2529518,0,0,0,0,1,0,32500,1997,16390.0
44421,0,1,0,2529532,0,0,0,0,1,0,35000,1997,5247.0
44422,0,0,0,2529543,0,0,0,0,1,0,34000,1998,16315.0
44423,0,0,0,2529566,0,0,0,0,1,0,38000,1998,11658.0
44424,0,0,1,2529569,0,0,0,0,1,0,38000,1998,11374.0
44425,0,0,1,2529582,0,0,0,0,1,0,80000,1998,7339.0
44426,0,1,0,2529648,0,0,0,0,1,0,36000,2000,12376.0
44427,0,1,0,2529698,0,0,0,0,1,0,29000,2002,6969.0
44428,0,1,0,2529712,0,0,0,0,1,0,40000,2002,9284.0
44429,0,1,0,2529721,0,0,0,0,1,0,44000,2003,9827.0
44430,0,0,0,2529733,0,0,0,0,1,0,27500,1987,2812.0
44431,0,1,0,2529863,0,0,0,0,1,0,19500,1997,5351.0
44432,0,1,0,2529868,0,0,0,0,1,0,15000,1998,3858.0
44433,0,1,0,2529875,0,0,0,0,1,0,19000,1999,4786.0
44434,0,1,0,2529881,0,0,0,0,1,0,20500,1999,2714.0
44435,0,1,0,2529889,0,0,0,0,1,0,17500,2001,8090.0
44436,0,1,0,2529892,0,0,0,0,1,0,16000,2001,5291.0
44437,0,1,0,2529972,0,0,0,0,1,0,19000,1998,7033.0
44438,0,0,0,2529975,0,0,0,0,1,0,16500,1999,4198.0
44439,0,1,0,2529979,0,0,0,0,1,0,17000,1999,5279.0
44440,0,1,0,2530003,0,1,0,0,0,0,58000,1995,8336.0
44441,0,1,0,2530009,0,1,0,0,0,0,70000,1996,10313.0
44442,0,1,0,2530021,0,1,0,0,0,0,72500,1998,9844.0
44443,0,1,0,2530035,0,1,0,0,0,0,72000,1999,9550.0
44444,0,1,0,2530043,0,1,0,0,0,0,86000,2001,5179.0
44445,0,0,1,2530071,0,0,0,1,0,0,44000,1997,9039.0
44446,0,0,1,2530149,0,0,0,1,0,0,10000,1989,9910.0
44447,0,1,0,2530180,0,0,0,0,0,1,21000,1995,12387.0
44448,0,1,0,2530182,0,0,0,0,0,1,24000,1995,12261.0
44449,0,1,0,2530187,0,0,0,0,0,1,18000,1995,5048.0
44450,0,1,0,2530195,0,0,0,0,0,1,21000,1996,20264.0
44451,0,0,1,2530219,0,0,0,0,0,1,27500,1997,9713.0
44452,0,1,0,2530223,0,0,0,0,0,1,26000,1997,11502.0
44453,0,1,0,2530236,0,0,0,0,0,1,18000,1999,8924.0
44454,0,1,0,2530249,0,0,0,0,0,1,28000,1999,18986.0
44455,0,0,0,2530284,0,0,1,0,0,0,6500,2000,6411.0
44456,0,0,1,2530337,0,0,1,0,0,0,13000,2004,1879.0
44457,0,0,1,2530419,0,0,0,0,0,1,70000,1998,9049.0
44458,0,0,1,2530444,0,0,0,0,0,1,93000,2002,4703.0
44459,0,0,1,2530448,0,0,0,0,0,1,62500,2002,9776.0
44460,0,0,1,2530477,0,0,0,0,1,0,25000,1986,3891.0
44461,0,1,0,2530490,0,0,0,0,1,0,27500,1986,12500.0
44462,0,1,0,2530495,0,0,0,0,1,0,33000,1986,14182.0
44463,0,1,0,2530507,0,0,0,0,1,0,30000,1987,17460.0
44464,0,0,1,2530516,0,0,0,0,1,0,42500,1986,10224.0
44465,0,0,0,2530529,0,0,0,0,1,0,42000,1987,17500.0
44466,0,0,1,2530535,0,0,0,0,1,0,40000,1987,13563.0
44467,0,1,0,2530550,0,0,0,0,1,0,36000,1987,37.0
44468,0,0,1,2530552,0,0,0,0,1,0,36000,1987,25892.0
44469,0,1,0,2530619,0,0,0,0,1,0,33000,1991,13840.0
44470,0,1,0,2530621,0,0,0,0,1,0,37500,1992,14601.0
44471,0,1,0,2530626,0,0,0,0,1,0,32000,1995,9312.0
44472,0,0,1,2530671,0,0,0,0,0,1,56000,1995,18158.0
44473,1,0,0,2530745,0,0,0,1,0,0,11500,1991,6201.0
44474,0,1,0,2531020,0,0,0,1,0,0,61000,1998,11752.0
44475,1,0,0,2531028,0,0,0,1,0,0,45000,1998,16395.0
44476,0,1,0,2531033,0,0,0,1,0,0,50000,1998,25148.0
44477,0,0,1,2531103,0,0,0,1,0,0,60000,1999,10255.0
44478,0,1,0,2531227,0,0,0,0,1,0,17500,1998,3402.0
44479,1,0,0,2531279,0,0,0,0,1,0,22000,2001,1684.0
44480,0,1,0,2531288,0,0,0,0,1,0,15000,2001,9621.0
44481,0,0,0,2531301,0,0,0,0,1,0,19000,2001,2340.0
44482,0,0,1,2531304,0,0,0,0,1,0,24000,2000,3973.0
44483,0,0,1,2531315,0,0,0,0,0,1,66000,1999,19263.0
44484,0,0,1,2531333,0,0,0,0,0,1,77500,2001,11484.0
44485,0,1,0,2531600,0,1,0,0,0,0,91000,1995,7472.0
44486,0,1,0,2531604,0,1,0,0,0,0,72500,1995,9857.0
44487,0,1,0,2531614,0,1,0,0,0,0,80000,1995,8505.0
44488,0,1,0,2531643,0,1,0,0,0,0,77000,1996,3995.0
44489,0,1,0,2531656,0,1,0,0,0,0,85000,1996,13613.0
44490,0,1,0,2531657,0,1,0,0,0,0,70000,1996,13608.0
44491,0,1,0,2531677,0,1,0,0,0,0,70000,1997,14392.0
44492,0,1,0,2531690,0,1,0,0,0,0,85000,1997,8694.0
44493,0,1,0,2531691,0,1,0,0,0,0,85000,1997,18596.0
44494,0,1,0,2531693,0,1,0,0,0,0,74000,1997,12327.0
44495,0,1,0,2531695,0,1,0,0,0,0,80000,1997,13370.0
44496,0,1,0,2531702,0,1,0,0,0,0,74000,1997,11754.0
44497,0,1,0,2531705,0,1,0,0,0,0,80000,1995,9630.0
44498,0,1,0,2531706,0,1,0,0,0,0,70000,1997,12630.0
44499,0,1,0,2531707,0,1,0,0,0,0,74000,1997,12550.0
44500,0,1,0,2531730,0,1,0,0,0,0,78000,1998,9107.0
44501,0,1,0,2531734,0,1,0,0,0,0,77500,1998,7092.0
44502,0,1,0,2531754,0,1,0,0,0,0,85000,1998,12926.0
44503,0,1,0,2531762,0,1,0,0,0,0,80000,1998,8341.0
44504,0,0,1,2531764,0,1,0,0,0,0,69000,1998,9117.0
44505,0,0,1,2531773,0,1,0,0,0,0,72500,2002,7886.0
44506,0,1,0,2531779,0,1,0,0,0,0,82000,1998,9387.0
44507,0,1,0,2531786,0,1,0,0,0,0,82000,1998,6386.0
44508,0,1,0,2531790,0,1,0,0,0,0,95000,1999,5195.0
44509,0,1,0,2531797,0,1,0,0,0,0,78000,1999,7307.0
44510,0,1,0,2531799,0,1,0,0,0,0,82500,1999,10015.0
44511,0,1,0,2531803,0,1,0,0,0,0,82500,1999,8137.0
44512,0,1,0,2531810,0,1,0,0,0,0,78000,1999,11199.0
44513,0,1,0,2531820,0,1,0,0,0,0,88000,1999,8384.0
44514,0,1,0,2531827,0,1,0,0,0,0,82000,1999,8712.0
44515,0,1,0,2531828,0,1,0,0,0,0,90000,1999,7996.0
44516,0,1,0,2531837,0,1,0,0,0,0,82000,2000,7275.0
44517,0,1,0,2531840,0,1,0,0,0,0,100000,2000,12497.0
44518,0,1,0,2531848,0,1,0,0,0,0,91000,2000,5861.0
44519,0,1,0,2531861,0,1,0,0,0,0,92500,2000,7366.0
44520,0,1,0,2531862,0,1,0,0,0,0,85000,2000,8496.0
44521,0,1,0,2531880,0,1,0,0,0,0,89000,2001,8731.0
44522,0,1,0,2531884,0,1,0,0,0,0,85000,2001,7008.0
44523,0,1,0,2531889,0,1,0,0,0,0,115000,2001,10474.0
44524,0,1,0,2531894,0,1,0,0,0,0,77000,2001,9350.0
44525,0,1,0,2531901,0,1,0,0,0,0,115000,2001,17501.0
44526,0,1,0,2531906,0,1,0,0,0,0,105000,2002,3306.0
44527,0,1,0,2531910,0,1,0,0,0,0,122500,2002,3794.0
44528,0,1,0,2531911,0,1,0,0,0,0,92500,2002,8016.0
44529,0,1,0,2531919,0,1,0,0,0,0,117500,2002,5108.0
44530,0,0,1,2531970,0,0,0,0,1,0,110000,1984,235.0
44531,0,0,1,2531973,0,0,0,0,1,0,112500,1984,52.0
44532,0,0,1,2531974,0,0,0,0,1,0,79000,1984,267.0
44533,0,0,1,2531975,0,0,0,0,1,0,112500,1984,50.0
44534,0,1,0,2531976,0,0,0,0,1,0,110000,1984,211.0
44535,0,0,1,2531977,0,0,0,0,1,0,107500,1984,2467.0
44536,0,0,1,2532029,0,0,0,0,0,1,65000,1991,8285.0
44537,0,0,1,2532032,0,0,0,0,0,1,72500,1991,20858.0
44538,0,0,1,2532034,0,0,0,0,0,1,55000,1991,15419.0
44539,0,1,0,2532036,0,0,0,0,0,1,52000,1991,32767.0
44540,1,0,0,2532039,0,0,0,0,0,1,30000,1992,26454.0
44541,0,0,1,2532050,0,0,0,0,0,1,72000,1992,25501.0
44542,0,1,0,2532090,0,0,0,0,0,1,47500,1999,10573.0
44543,0,1,0,2532091,0,0,0,0,0,1,39500,1997,5430.0
44544,0,0,1,2532093,0,0,0,0,0,1,46000,1997,15952.0
44545,0,1,0,2532125,0,0,0,0,0,1,59000,1999,6172.0
44546,1,0,0,2532126,0,0,0,0,0,1,48000,1998,15648.0
44547,0,0,1,2532141,0,0,0,0,0,1,52500,2000,9022.0
44548,0,0,0,2532145,0,0,0,0,0,1,47500,2000,11218.0
44549,0,0,1,2532165,0,0,0,0,0,1,47500,2000,5889.0
44550,0,1,0,2532167,0,0,0,0,0,1,45000,2000,11606.0
44551,0,0,1,2532168,0,0,0,0,0,1,59000,2000,5077.0
44552,0,1,0,2532173,0,0,0,0,0,1,32000,2000,12147.0
44553,0,1,0,2532175,0,0,0,0,0,1,47000,2001,6500.0
44554,0,0,1,2532187,0,0,0,0,0,1,45000,2001,10628.0
44555,0,0,1,2532195,0,0,0,0,0,1,45000,2001,9920.0
44556,0,0,1,2532197,0,0,0,0,0,1,46000,2001,17420.0
44557,0,1,0,2532206,0,0,0,0,0,1,47500,2001,5167.0
44558,0,0,1,2532238,0,0,1,0,0,0,6500,1999,3187.0
44559,0,0,1,2532242,0,0,1,0,0,0,11000,2001,5156.0
44560,0,0,1,2532248,0,0,1,0,0,0,8000,1999,6515.0
44561,0,1,0,2532260,0,0,1,0,0,0,10000,1999,2245.0
44562,0,0,1,2532269,0,0,1,0,0,0,10500,2000,7191.0
44563,0,1,0,2532289,0,0,1,0,0,0,9000,2000,5169.0
44564,0,1,0,2532291,0,0,1,0,0,0,15500,2000,300.0
44565,0,1,0,2532306,0,0,1,0,0,0,8500,2001,3406.0
44566,0,1,0,2532321,0,0,1,0,0,0,9000,2001,2777.0
44567,0,0,1,2532323,0,0,1,0,0,0,10000,2001,3502.0
44568,0,0,1,2532324,0,0,1,0,0,0,13000,2001,2350.0
44569,1,0,0,2532334,0,0,1,0,0,0,10750,2002,2921.0
44570,0,0,1,2532336,0,0,1,0,0,0,11500,1999,3825.0
44571,0,0,1,2532337,0,0,1,0,0,0,10500,2002,10886.0
44572,0,0,1,2532345,0,0,1,0,0,0,15500,2003,5455.0
44573,0,1,0,2532373,0,0,1,0,0,0,13000,2003,2428.0
44574,0,0,1,2532375,0,0,1,0,0,0,13000,2004,4950.0
44575,0,1,0,2532391,0,0,0,0,0,1,11000,1988,8017.0
44576,0,1,0,2532394,0,0,0,0,0,1,15500,1989,10029.0
44577,0,1,0,2532439,1,0,0,0,0,0,21000,1997,7705.0
44578,0,1,0,2532446,1,0,0,0,0,0,21000,1997,1958.0
44579,0,1,0,2532449,1,0,0,0,0,0,18500,1997,8952.0
44580,0,1,0,2532468,0,0,1,0,0,0,8000,2000,1928.0
44581,0,0,1,2532476,1,0,0,0,0,0,20000,1997,7217.0
44582,0,1,0,2532495,1,0,0,0,0,0,19000,1997,2509.0
44583,0,0,1,2532505,1,0,0,0,0,0,21000,1997,28138.0
44584,0,1,0,2532513,1,0,0,0,0,0,22500,1997,450.0
44585,0,1,0,2532518,1,0,0,0,0,0,18500,1997,4009.0
44586,0,1,0,2532532,1,0,0,0,0,0,26000,1997,2656.0
44587,0,1,0,2532547,1,0,0,0,0,0,18500,1997,11320.0
44588,0,1,0,2532555,1,0,0,0,0,0,22000,1998,5294.0
44589,0,1,0,2532558,1,0,0,0,0,0,24000,2002,8329.0
44590,0,1,0,2532566,1,0,0,0,0,0,22000,1998,3655.0
44591,0,1,0,2532568,1,0,0,0,0,0,19000,1998,1054.0
44592,0,1,0,2532571,1,0,0,0,0,0,22000,1998,4347.0
44593,0,1,0,2532583,1,0,0,0,0,0,21000,1998,4502.0
44594,0,1,0,2532597,1,0,0,0,0,0,13500,1988,3278.0
44595,0,0,1,2532600,1,0,0,0,0,0,17000,1998,4393.0
44596,0,0,1,2532601,1,0,0,0,0,0,18000,1998,4399.0
44597,0,1,0,2532614,1,0,0,0,0,0,21000,1998,3381.0
44598,0,0,1,2532620,1,0,0,0,0,0,17000,1998,5893.0
44599,0,0,1,2532621,1,0,0,0,0,0,18000,1998,5910.0
44600,0,0,1,2532623,1,0,0,0,0,0,21000,1998,10018.0
44601,0,0,1,2532638,1,0,0,0,0,0,25000,1998,5936.0
44602,0,1,0,2532644,1,0,0,0,0,0,18500,1998,6231.0
44603,0,1,0,2532658,1,0,0,0,0,0,16500,1998,4725.0
44604,0,1,0,2532659,1,0,0,0,0,0,21000,1998,4729.0
44605,0,1,0,2532672,1,0,0,0,0,0,17500,1999,8484.0
44606,0,1,0,2532696,1,0,0,0,0,0,17000,1999,3775.0
44607,0,1,0,2532731,1,0,0,0,0,0,22000,1999,2306.0
44608,0,1,0,2532737,1,0,0,0,0,0,21000,1999,4906.0
44609,0,1,0,2532749,1,0,0,0,0,0,17000,1999,5322.0
44610,0,1,0,2532762,1,0,0,0,0,0,17000,1999,5071.0
44611,0,0,1,2532767,1,0,0,0,0,0,19500,1999,1315.0
44612,0,1,0,2532782,1,0,0,0,0,0,22000,2000,5472.0
44613,0,0,1,2532783,1,0,0,0,0,0,15000,1998,4446.0
44614,0,0,1,2532793,1,0,0,0,0,0,25000,2000,3193.0
44615,0,1,0,2532798,1,0,0,0,0,0,25000,2000,8061.0
44616,0,0,1,2532800,1,0,0,0,0,0,27500,2000,7263.0
44617,0,1,0,2532801,1,0,0,0,0,0,21000,2000,6546.0
44618,0,0,1,2532823,1,0,0,0,0,0,21000,2000,7831.0
44619,0,0,1,2532828,1,0,0,0,0,0,22000,2000,4226.0
44620,0,0,1,2532837,1,0,0,0,0,0,23500,2000,11062.0
44621,0,1,0,2532846,1,0,0,0,0,0,23000,2000,4216.0
44622,0,1,0,2532851,1,0,0,0,0,0,25000,2000,3388.0
44623,0,1,0,2532853,1,0,0,0,0,0,19000,2000,4712.0
44624,0,0,0,2532858,1,0,0,0,0,0,21000,2000,5101.0
44625,0,0,1,2532876,1,0,0,0,0,0,22000,2000,6378.0
44626,0,0,1,2532877,1,0,0,0,0,0,22000,2000,6335.0
44627,0,0,1,2532879,1,0,0,0,0,0,22000,2001,6564.0
44628,0,0,1,2532893,1,0,0,0,0,0,22000,2001,3882.0
44629,0,0,1,2532902,1,0,0,0,0,0,25000,2001,7744.0
44630,0,1,0,2532906,1,0,0,0,0,0,18000,2001,4082.0
44631,0,0,1,2532915,1,0,0,0,0,0,25000,2001,9520.0
44632,0,0,1,2532964,0,1,0,0,0,0,45000,1980,1164.0
44633,0,0,1,2532967,0,1,0,0,0,0,58000,1982,7858.0
44634,0,1,0,2533017,0,0,0,0,0,1,32500,1977,12475.0
44635,1,0,0,2533022,0,0,0,0,0,1,14000,1977,5706.0
44636,0,1,0,2533030,0,0,0,0,0,1,18000,1978,14636.0
44637,0,1,0,2533053,0,0,0,0,0,1,40000,1979,10673.0
44638,0,0,1,2533057,0,0,0,0,0,1,31000,1979,9425.0
44639,0,1,0,2533062,0,0,0,0,0,1,16500,1980,18166.0
44640,0,0,1,2533066,0,0,0,0,0,1,24000,1980,8106.0
44641,0,1,0,2533085,0,0,0,0,0,1,32000,1984,27140.0
44642,0,0,1,2533094,0,0,0,0,0,1,26000,1985,8745.0
44643,0,1,0,2533123,0,0,0,0,0,1,25000,1987,7323.0
44644,0,0,1,2533124,0,0,0,0,0,1,16000,1999,19283.0
44645,0,0,1,2533134,0,0,0,0,0,1,24000,1988,22969.0
44646,0,0,1,2533150,0,0,0,0,0,1,40000,1988,32168.0
44647,0,0,0,2533163,0,0,0,0,0,1,25750,1989,32767.0
44648,0,0,1,2533167,0,0,0,0,0,1,47500,1990,23265.0
44649,0,1,0,2533179,0,0,0,0,0,1,25000,1990,32767.0
44650,0,0,1,2533180,0,0,0,0,0,1,22500,1990,30284.0
44651,0,0,1,2533187,0,0,0,0,0,1,36000,1991,14871.0
44652,1,0,0,2533377,0,0,0,1,0,0,12000,1986,29305.0
44653,0,0,0,2533596,0,0,0,0,1,0,39000,1982,18187.0
44654,0,1,0,2533622,0,0,0,0,1,0,27000,1982,17248.0
44655,0,0,1,2533630,0,0,0,0,1,0,45000,1983,19258.0
44656,0,0,1,2533643,0,0,0,0,1,0,50000,1983,9468.0
44657,0,0,1,2533653,0,0,0,0,1,0,57000,1983,13141.0
44658,0,1,0,2533672,0,0,0,0,1,0,55000,1984,20217.0
44659,0,0,1,2533674,0,0,0,0,1,0,39000,1984,8558.0
44660,1,0,0,2533683,0,0,0,0,1,0,52500,1984,24000.0
44661,0,0,0,2533691,0,0,0,0,1,0,27000,1984,10898.0
44662,0,0,1,2533717,0,0,0,0,1,0,50000,1985,19605.0
44663,0,0,1,2533721,0,0,0,0,1,0,57500,1985,12621.0
44664,0,1,0,2533734,0,0,0,0,1,0,41000,1985,2439.0
44665,0,1,0,2533739,0,0,0,0,1,0,35000,1985,9000.0
44666,0,1,0,2533741,0,0,0,0,1,0,27000,1986,32767.0
44667,0,0,1,2533744,0,0,0,0,1,0,47500,1984,878.0
44668,0,0,1,2533750,0,0,0,0,1,0,75000,1986,15612.0
44669,0,0,0,2533757,0,0,0,0,1,0,44000,1986,23928.0
44670,0,1,0,2533778,0,0,0,0,1,0,42500,1986,28714.0
44671,0,1,0,2533784,0,0,0,0,1,0,48000,1986,21663.0
44672,0,0,1,2533786,0,0,0,0,1,0,51000,1987,27905.0
44673,0,0,1,2533787,0,0,0,0,1,0,72500,1987,20561.0
44674,0,1,0,2533978,0,0,0,1,0,0,8000,1981,10174.0
44675,0,0,0,2533981,0,0,0,1,0,0,15000,1982,11400.0
44676,0,0,0,2534065,0,0,0,1,0,0,18000,1988,24077.0
44677,0,0,0,2534081,0,0,0,1,0,0,21500,1989,18971.0
44678,0,0,1,2534129,0,1,0,0,0,0,90000,1996,7170.0
44679,0,1,0,2534131,0,1,0,0,0,0,86000,1996,1257.0
44680,0,0,1,2534134,0,1,0,0,0,0,122500,1997,7060.0
