,Northeast,South,West,YearMade,MachineHoursCurrentMeter,fiProductClassDesc,SalePrice
58799,0,0,1,2000,3456.0,2.0,20000
58800,0,0,1,1997,5757.0,2.0,18000
58801,0,0,1,1997,2953.0,2.0,13000
58802,0,1,0,1997,6591.0,2.0,15000
58803,0,1,0,1997,5026.0,2.0,14500
58804,0,1,0,1997,5026.0,2.0,14500
58805,0,0,1,1997,6397.0,2.0,21000
58806,0,1,0,1997,5516.0,2.0,18000
58807,0,0,0,1997,7618.0,2.0,16000
58808,0,1,0,1997,4044.0,2.0,13500
58809,0,1,0,1997,5471.0,2.0,14000
58810,0,1,0,1998,7838.0,2.0,18000
58811,0,1,0,1998,4613.0,2.0,10000
58812,0,1,0,1998,4882.0,2.0,14000
58813,0,0,1,1998,4881.0,2.0,14500
58814,0,1,0,1998,3752.0,2.0,14000
58815,0,1,0,1998,5464.0,2.0,14000
58816,0,0,0,1998,7437.0,2.0,15500
58817,0,0,0,1998,7939.0,2.0,13500
58818,0,0,1,1998,1533.0,2.0,14500
58819,0,1,0,1998,5129.0,2.0,19500
58820,0,0,1,1998,2388.0,2.0,13000
58821,0,0,1,1998,4809.0,2.0,14000
58822,0,1,0,1998,6264.0,2.0,17500
58823,0,0,1,1998,4806.0,2.0,18000
58824,0,0,1,1999,5888.0,2.0,15000
58825,0,1,0,1998,3563.0,2.0,17000
58826,0,1,0,1998,7142.0,2.0,17000
58827,0,0,1,1999,3783.0,2.0,19500
58828,0,1,0,1998,8125.0,2.0,14500
58829,0,0,0,1999,2240.0,2.0,26000
58830,0,1,0,1999,5359.0,2.0,17000
58831,0,1,0,1999,1379.0,2.0,15500
58832,0,0,1,1999,5347.0,2.0,17500
58833,0,1,0,1999,5359.0,2.0,15000
58834,0,1,0,1999,5173.0,2.0,15000
58835,0,1,0,1999,3717.0,2.0,15000
58836,0,1,0,1999,41.0,2.0,15000
58837,0,0,1,1999,2327.0,2.0,15500
58838,0,0,0,2000,5561.0,2.0,16500
58839,0,1,0,2000,3698.0,2.0,19000
58840,0,1,0,2000,3792.0,2.0,17000
58841,0,0,1,2000,3223.0,2.0,22000
58842,0,1,0,2000,3516.0,2.0,10000
58843,0,0,1,2000,3318.0,2.0,24000
58844,0,0,1,2000,6850.0,2.0,19000
58845,0,1,0,2000,497.0,2.0,23500
58846,0,0,1,1999,1439.0,2.0,25000
58847,0,1,0,2000,4769.0,2.0,17000
58848,0,1,0,2000,4207.0,2.0,14500
58849,0,1,0,2003,6067.0,2.0,19000
58850,0,1,0,2002,1336.0,2.0,19000
58851,0,0,1,2003,4371.0,2.0,21000
58852,0,0,1,2003,4371.0,2.0,21000
58853,0,1,0,2006,2817.0,2.0,27500
58854,0,0,1,2004,1272.0,2.0,20500
58855,0,1,0,2004,1572.0,2.0,17500
58856,0,1,0,2005,3452.0,2.0,23000
58857,0,0,0,2001,4721.0,2.0,20000
58858,0,0,1,2001,2852.0,2.0,18000
58859,0,0,0,2001,2598.0,2.0,19500
58860,0,0,1,2001,3647.0,2.0,17000
58861,0,0,0,2001,5238.0,2.0,26000
58862,0,0,1,2001,3482.0,2.0,27000
58863,0,0,1,2001,4329.0,2.0,22000
58864,0,0,1,2001,2462.0,2.0,30000
58865,0,0,0,2001,5238.0,2.0,26000
58866,0,0,1,2002,3591.0,2.0,23000
58867,0,0,1,2002,6398.0,2.0,17000
58868,0,0,1,2002,4045.0,2.0,22000
58869,0,0,0,2002,3543.0,2.0,23500
58870,0,1,0,2002,1906.0,2.0,24000
58871,0,0,1,2002,3812.0,2.0,24000
58872,0,0,1,2002,3830.0,2.0,19000
58873,0,1,0,2003,2830.0,2.0,21000
58874,0,1,0,2003,2600.0,2.0,21000
58875,0,1,0,2003,1865.0,2.0,21000
58876,0,1,0,2003,2387.0,2.0,22000
58877,0,1,0,2006,2999.0,2.0,21000
58878,0,1,0,2003,1063.0,2.0,22000
58879,0,1,0,2003,1813.0,2.0,21000
58880,0,0,1,2003,3216.0,2.0,27500
58881,0,1,0,2003,4071.0,2.0,27000
58882,0,0,1,2003,3766.0,2.0,27000
58883,0,1,0,2003,1668.0,2.0,22000
58884,0,1,0,2003,2539.0,2.0,23000
58885,0,1,0,2003,1393.0,2.0,22500
58886,0,1,0,2003,1653.0,2.0,23000
58887,0,1,0,2003,2193.0,2.0,23000
58888,0,1,0,2003,1927.0,2.0,21500
58889,0,1,0,2004,2143.0,2.0,28000
58890,0,1,0,2004,2142.0,2.0,21000
58891,0,0,1,2004,1422.0,2.0,21000
58892,0,1,0,2003,4300.0,2.0,26000
58893,0,1,0,2004,2189.0,2.0,20000
58894,0,0,1,2004,2067.0,2.0,27000
58895,0,1,0,2004,2411.0,2.0,19000
58896,0,0,1,2004,1815.0,2.0,28000
58897,0,0,1,2004,3542.0,2.0,25000
58898,0,0,1,2004,2482.0,2.0,24000
58899,0,0,1,2004,1502.0,2.0,23000
58900,0,1,0,2004,1642.0,2.0,21000
58901,0,0,1,2004,2158.0,2.0,20000
58902,0,1,0,2004,1802.0,2.0,24000
58903,0,1,0,2004,2086.0,2.0,21000
58904,0,1,0,2004,2048.0,2.0,20000
58905,0,1,0,2004,1085.0,2.0,22000
58906,0,1,0,2004,1962.0,2.0,21000
58907,0,0,1,2004,2960.0,2.0,24000
58908,0,1,0,2004,3375.0,2.0,23500
58909,0,1,0,2004,2784.0,2.0,25000
58910,0,0,1,2004,3414.0,2.0,28000
58911,0,1,0,2004,4055.0,2.0,25000
58912,0,1,0,2004,2784.0,2.0,25000
58913,0,1,0,2004,20959.0,2.0,23000
58914,0,0,1,2004,3098.0,2.0,25000
58915,0,0,1,2004,1479.0,2.0,26000
58916,0,0,1,2004,1309.0,2.0,27000
58917,0,0,0,2004,3932.0,2.0,33000
58918,0,1,0,2004,2126.0,2.0,25000
58919,0,0,1,2004,4307.0,2.0,29000
58920,0,1,0,2004,761.0,2.0,27000
58921,0,1,0,2004,1420.0,2.0,25000
58922,0,1,0,2004,2888.0,2.0,22500
58923,0,0,1,2004,1550.0,2.0,19500
58924,0,1,0,2004,1529.0,2.0,24000
58925,0,1,0,2004,919.0,2.0,19000
58926,0,1,0,2005,2626.0,2.0,22500
58927,0,1,0,2005,1838.0,2.0,25000
58928,0,1,0,2005,1312.0,2.0,26000
58929,0,0,1,2005,999.0,2.0,31000
58930,0,1,0,2005,2064.0,2.0,17000
58931,0,0,1,2005,1527.0,2.0,18500
58932,0,0,0,2005,3689.0,2.0,23500
58933,0,1,0,2005,1758.0,2.0,22500
58934,0,1,0,2005,1240.0,2.0,26000
58935,0,1,0,2005,1238.0,2.0,22500
58936,0,1,0,2005,2366.0,2.0,31000
58937,0,1,0,2005,2291.0,2.0,22000
58938,0,1,0,2005,2088.0,2.0,24000
58939,0,1,0,2005,1469.0,2.0,27000
58940,0,1,0,2005,2699.0,2.0,26000
58941,0,1,0,2005,1071.0,2.0,23000
58942,0,0,1,2005,1650.0,2.0,27500
58943,0,0,1,2005,2984.0,2.0,29000
58944,0,0,1,2005,2309.0,2.0,28000
58945,0,1,0,2005,1699.0,2.0,29000
58946,0,1,0,2005,1549.0,2.0,26000
58947,0,0,1,2005,944.0,2.0,30000
58948,0,1,0,2005,3659.0,2.0,30000
58949,0,1,0,2005,2327.0,2.0,29000
58950,0,0,1,2005,2669.0,2.0,31000
58951,0,1,0,2005,2182.0,2.0,28000
58952,0,0,1,2005,1363.0,2.0,20000
58953,0,0,1,2005,1219.0,2.0,25000
58954,0,0,1,2005,3147.0,2.0,32500
58955,0,0,1,2005,2881.0,2.0,27000
58956,0,1,0,2005,2517.0,2.0,24000
58957,0,1,0,2005,621.0,2.0,30000
58958,0,0,1,2005,1219.0,2.0,25000
58959,0,0,0,2005,2241.0,2.0,24000
58960,0,0,1,2005,2831.0,2.0,28000
58961,0,1,0,2004,1160.0,2.0,26000
58962,0,1,0,2005,458.0,2.0,27500
58963,0,1,0,2005,4237.0,2.0,32500
58964,0,1,0,2004,3192.0,2.0,26000
58965,0,1,0,2004,1553.0,2.0,35000
58966,0,1,0,2005,2495.0,2.0,27000
58967,0,1,0,2005,1680.0,2.0,22000
58968,0,1,0,2001,2507.0,2.0,21000
58969,0,1,0,2006,448.0,2.0,22500
58970,0,1,0,2006,782.0,2.0,26000
58971,0,0,1,2006,1848.0,2.0,22000
58972,0,1,0,2006,2414.0,2.0,32500
58973,0,1,0,2006,1382.0,2.0,23500
58974,0,0,1,2006,1322.0,2.0,26000
58975,0,0,1,2006,1428.0,2.0,25000
58976,0,1,0,2005,2024.0,2.0,28000
58977,0,1,0,2006,1912.0,2.0,26000
58978,0,1,0,2006,869.0,2.0,21000
58979,0,0,1,2006,400.0,2.0,31000
58980,0,1,0,2005,1599.0,2.0,24000
58981,0,0,1,2006,1754.0,2.0,37500
58982,0,1,0,2005,2056.0,2.0,22000
58983,0,1,0,2005,2469.0,2.0,29000
58984,0,0,1,2006,2444.0,2.0,29000
58985,0,1,0,2005,1748.0,2.0,26000
58986,0,0,1,2006,3027.0,2.0,27000
58987,0,1,0,2006,1598.0,2.0,24000
58988,0,1,0,2006,1598.0,2.0,24000
58989,0,1,0,2006,2026.0,2.0,21000
58990,0,1,0,2007,1684.0,4.0,32000
58991,0,1,0,2007,1342.0,4.0,36000
58992,0,0,0,2008,1722.0,4.0,26000
58993,0,0,1,2004,1243.0,2.0,37000
58994,0,0,1,2002,1399.0,2.0,21000
58995,0,1,0,1997,7676.0,2.0,14500
58996,0,1,0,1997,4054.0,2.0,14000
58997,0,0,1,1997,8361.0,2.0,11500
58998,1,0,0,1997,7638.0,2.0,19000
58999,0,0,1,1997,5961.0,2.0,21000
59000,0,0,0,1997,8107.0,2.0,15500
59001,0,1,0,1998,6041.0,2.0,18000
59002,0,0,1,1998,4295.0,2.0,20500
59003,0,1,0,1998,6041.0,2.0,18000
59004,0,0,1,1998,6232.0,2.0,16000
59005,0,1,0,1998,4045.0,2.0,15000
59006,0,0,1,1999,4870.0,2.0,28000
59007,0,0,1,1999,4364.0,2.0,14000
59008,0,0,1,1999,6958.0,2.0,21000
59009,0,1,0,1999,5575.0,2.0,17000
59010,0,1,0,1999,2089.0,2.0,21000
59011,0,1,0,2000,1370.0,2.0,21000
59012,0,1,0,2001,6918.0,2.0,18000
59013,0,0,1,2001,5771.0,2.0,25000
59014,0,1,0,2001,3415.0,2.0,22000
59015,0,0,1,2002,6115.0,2.0,26000
59016,0,1,0,2002,8698.0,2.0,26000
59017,0,0,0,2002,9902.0,2.0,22000
59018,0,1,0,2002,6141.0,2.0,21500
59019,0,0,1,2002,2740.0,2.0,23000
59020,0,0,0,2001,8449.0,2.0,23000
59021,0,0,0,2002,5301.0,2.0,30000
59022,0,1,0,2002,4366.0,2.0,25000
59023,0,0,1,2002,5318.0,2.0,23000
59024,0,0,1,2003,3188.0,2.0,25000
59025,0,0,1,2004,2058.0,2.0,27000
59026,0,0,1,2003,4312.0,2.0,23500
59027,0,1,0,2003,3393.0,2.0,24000
59028,0,1,0,2004,1800.0,2.0,27000
59029,0,0,0,2004,6759.0,2.0,31000
59030,0,1,0,2004,3251.0,2.0,29000
59031,0,0,1,2004,1607.0,2.0,35000
59032,0,0,1,2004,1176.0,2.0,24000
59033,0,1,0,2004,1948.0,2.0,18500
59034,0,0,0,2004,2628.0,2.0,23000
59035,0,1,0,2004,3098.0,2.0,18500
59036,0,1,0,2004,2356.0,2.0,26000
59037,0,0,1,2004,2383.0,2.0,30000
59038,0,0,1,2004,3205.0,2.0,25000
59039,0,0,1,2005,2542.0,2.0,22000
59040,0,0,0,2005,2938.0,2.0,38000
59041,0,1,0,2005,2268.0,2.0,27000
59042,0,0,0,2005,2965.0,2.0,27500
59043,0,0,0,2005,3718.0,2.0,26000
59044,0,1,0,2004,3119.0,2.0,27500
59045,0,0,0,2004,3650.0,2.0,29000
59046,0,1,0,2004,3936.0,2.0,32500
59047,0,0,1,2005,2140.0,2.0,27000
59048,0,1,0,2005,3805.0,2.0,23000
59049,0,0,1,2005,3521.0,2.0,32000
59050,0,1,0,2006,2096.0,2.0,27500
59051,0,0,1,2006,1480.0,2.0,29000
59052,0,0,1,2006,1407.0,2.0,29000
59053,0,0,1,2006,1020.0,2.0,37000
59054,0,1,0,2006,1047.0,2.0,26000
59055,0,1,0,2006,2045.0,2.0,26000
59056,0,1,0,2006,1200.0,2.0,26000
59057,0,0,1,2006,912.0,2.0,31000
59058,0,0,1,2006,711.0,2.0,37000
59059,0,1,0,2006,3379.0,2.0,35000
59060,0,0,1,2006,1963.0,2.0,30000
59061,0,1,0,2006,2276.0,2.0,30000
59062,0,1,0,2006,2948.0,2.0,25000
59063,0,0,0,2006,4269.0,2.0,34000
59064,0,1,0,2006,3277.0,2.0,35000
59065,0,1,0,2005,3822.0,2.0,27000
59066,0,0,1,2006,3346.0,2.0,30000
59067,0,0,0,2006,4269.0,2.0,34000
59068,0,1,0,2005,3822.0,2.0,27000
59069,0,0,0,2007,3649.0,2.0,28000
59070,0,1,0,2006,2685.0,2.0,27500
59071,0,1,0,2006,2685.0,2.0,27500
59072,0,0,0,2007,4855.0,1.0,35000
59073,0,1,0,2008,715.0,1.0,36000
59074,0,0,1,2008,1392.0,1.0,35000
59075,0,0,1,2008,1630.0,1.0,35000
59076,0,0,1,2008,1200.0,1.0,37500
59077,0,1,0,2005,2515.0,2.0,24000
59078,0,0,1,1995,4932.0,2.0,14000
59079,0,0,0,2002,1117.0,2.0,25000
59080,0,1,0,1997,5157.0,2.0,13000
59081,0,1,0,1999,4877.0,2.0,14000
59082,0,1,0,2005,1481.0,2.0,24000
59083,0,1,0,2005,3627.0,2.0,26000
59084,0,1,0,1997,4902.0,2.0,13000
59085,0,0,1,1998,3042.0,2.0,25000
59086,0,1,0,2005,2774.0,2.0,28000
59087,0,1,0,2005,2774.0,2.0,28000
59088,0,1,0,2006,1967.0,9.0,16000
59089,0,1,0,1985,5365.0,3.0,11000
59090,0,1,0,1986,8089.0,3.0,7500
59091,0,0,1,1995,2865.0,3.0,14000
59092,0,1,0,1991,1465.0,3.0,10500
59093,0,1,0,1993,8601.0,3.0,8000
59094,0,1,0,1996,5872.0,3.0,14000
59095,0,1,0,1994,6578.0,3.0,12000
59096,0,0,1,1991,3529.0,3.0,13000
59097,0,1,0,1991,8519.0,3.0,15000
59098,0,0,0,1993,4823.0,3.0,15000
59099,0,0,0,1993,7638.0,3.0,16000
59100,0,0,1,1993,5730.0,3.0,11500
59101,0,0,1,1993,4713.0,3.0,14000
59102,0,0,1,1994,4544.0,3.0,11500
59103,0,0,1,1994,6501.0,3.0,15000
59104,0,0,1,1995,4888.0,3.0,13000
59105,0,1,0,1996,5034.0,3.0,18500
59106,0,0,1,1996,6723.0,3.0,19500
59107,0,0,0,1996,8083.0,3.0,13500
59108,0,0,1,1996,2139.0,3.0,13000
59109,0,1,0,1996,2690.0,3.0,16000
59110,0,1,0,1996,1677.0,3.0,16000
59111,0,0,0,1998,7252.0,3.0,19000
59112,0,0,1,1997,9410.0,3.0,17000
59113,0,0,1,1998,7450.0,3.0,16000
59114,0,1,0,1998,6438.0,3.0,20000
59115,0,0,0,1998,9606.0,3.0,16000
59116,0,0,0,1999,3364.0,3.0,24000
59117,1,0,0,1999,4300.0,3.0,23000
59118,0,0,1,1999,3452.0,3.0,17000
59119,0,0,1,1999,3085.0,3.0,25000
59120,0,1,0,1999,6263.0,3.0,19500
59121,0,0,1,1999,2356.0,3.0,26000
59122,0,0,1,1999,3702.0,3.0,12000
59123,0,0,1,1999,2613.0,3.0,22000
59124,1,0,0,1999,4326.0,3.0,27000
59125,0,0,1,1999,3254.0,3.0,30000
59126,0,0,1,1999,3254.0,3.0,30000
59127,0,1,0,2002,2320.0,3.0,36000
59128,0,0,1,2001,6970.0,3.0,26000
59129,0,0,1,2001,4125.0,3.0,20000
59130,0,1,0,2001,5279.0,3.0,20000
59131,0,0,1,2001,5968.0,3.0,19000
59132,0,0,0,2003,5665.0,3.0,20000
59133,0,0,1,2002,1344.0,3.0,33000
59134,0,1,0,2002,4229.0,3.0,35000
59135,0,0,1,2002,5942.0,3.0,25000
59136,0,1,0,2003,9360.0,3.0,29000
59137,0,0,0,2003,4048.0,3.0,33000
59138,0,0,1,2003,6351.0,3.0,28000
59139,0,0,1,2004,1516.0,3.0,25000
59140,0,0,1,2003,8407.0,3.0,26000
59141,0,0,0,2004,1810.0,3.0,36000
59142,0,1,0,2004,5509.0,3.0,24000
59143,0,0,1,2005,6447.0,3.0,35000
59144,0,0,1,2005,4139.0,3.0,37500
59145,0,0,1,2005,2219.0,3.0,28000
59146,0,0,1,2005,1427.0,3.0,39000
59147,0,0,0,2005,1003.0,3.0,35000
59148,0,0,1,2006,4845.0,3.0,26000
59149,0,0,1,2006,3686.0,3.0,38000
59150,0,0,1,2005,4645.0,3.0,37500
59151,0,0,1,2006,2186.0,3.0,26000
59152,0,1,0,2006,2087.0,3.0,35000
59153,0,1,0,2007,1093.0,3.0,31000
59154,0,1,0,2007,2794.0,3.0,37000
59155,0,0,1,2007,964.0,3.0,38000
59156,0,0,1,1986,396.0,1.0,9500
59157,0,1,0,1988,2107.0,1.0,8500
59158,0,1,0,1988,3693.0,1.0,10500
59159,0,1,0,1988,8155.0,1.0,13500
59160,0,0,1,1988,6671.0,1.0,15000
59161,0,1,0,1989,4841.0,1.0,11000
59162,0,1,0,1990,7827.0,1.0,11500
59163,0,0,0,1990,5521.0,1.0,13500
59164,0,0,1,1994,1123.0,1.0,17500
59165,0,1,0,1996,5377.0,1.0,13500
59166,0,0,1,1996,6687.0,1.0,16000
59167,0,1,0,1996,5629.0,1.0,22000
59168,0,0,1,1997,5183.0,1.0,16500
59169,1,0,0,1998,2840.0,1.0,15500
59170,0,1,0,1992,16576.0,1.0,15000
59171,0,0,1,1994,4238.0,1.0,14000
59172,0,1,0,1993,3824.0,1.0,14000
59173,0,1,0,1995,2282.0,1.0,17500
59174,0,0,1,1996,1135.0,1.0,17500
59175,0,0,0,1997,4891.0,1.0,15000
59176,0,0,1,1998,8563.0,1.0,15500
59177,0,0,0,1998,3187.0,1.0,12500
59178,0,0,1,1999,6418.0,1.0,15500
59179,0,1,0,1999,5865.0,1.0,17500
59180,0,0,0,1989,8416.0,1.0,16000
59181,0,1,0,1991,6901.0,1.0,12000
59182,0,1,0,1994,6026.0,1.0,16000
59183,0,1,0,1999,6212.0,1.0,17000
59184,0,1,0,1999,3960.0,1.0,19500
59185,0,0,1,1999,6340.0,1.0,20000
59186,0,0,1,2000,2966.0,1.0,19000
59187,0,0,1,2000,3603.0,1.0,24000
59188,0,0,1,2000,7836.0,1.0,19000
59189,0,0,1,2000,4112.0,1.0,22500
59190,0,0,1,2000,4056.0,1.0,24000
59191,0,0,0,2001,3179.0,1.0,20000
59192,0,1,0,2001,2864.0,1.0,14000
59193,0,1,0,2000,4014.0,1.0,19000
59194,1,0,0,2001,1520.0,1.0,25000
59195,0,1,0,2001,5993.0,1.0,17000
59196,0,1,0,2001,2637.0,1.0,26000
59197,0,1,0,2002,6263.0,1.0,19000
59198,0,1,0,2002,4928.0,1.0,18000
59199,0,0,1,2002,2378.0,1.0,23000
59200,0,1,0,2002,4672.0,1.0,21000
59201,0,1,0,2002,1650.0,1.0,24000
59202,0,1,0,2002,3717.0,1.0,22000
59203,0,1,0,2003,834.0,1.0,22000
59204,0,1,0,2004,1616.0,1.0,23500
59205,0,0,1,2003,6225.0,1.0,27000
59206,0,1,0,2004,2931.0,1.0,25000
59207,0,1,0,2004,2511.0,1.0,21000
59208,0,1,0,2004,502.0,1.0,27000
59209,0,1,0,2004,633.0,1.0,22000
59210,0,0,1,2004,2389.0,1.0,27500
59211,0,1,0,2005,1190.0,1.0,31000
59212,0,1,0,2005,2757.0,1.0,27000
59213,0,0,1,2005,856.0,1.0,29000
59214,0,1,0,2005,3213.0,1.0,28000
59215,0,1,0,2005,2576.0,1.0,27000
59216,0,1,0,2005,1903.0,1.0,27500
59217,0,1,0,2005,1381.0,1.0,27000
59218,0,1,0,2005,3498.0,1.0,23000
59219,0,0,0,2005,3072.0,1.0,24000
59220,0,0,1,2005,2182.0,1.0,27500
59221,0,0,1,2005,2726.0,1.0,25000
59222,0,0,1,2005,2037.0,1.0,28000
59223,0,1,0,2005,2928.0,1.0,27000
59224,0,1,0,2005,3498.0,1.0,23000
59225,0,1,0,2005,3047.0,1.0,28000
59226,0,1,0,2005,2432.0,1.0,27000
59227,0,1,0,2006,41.0,1.0,55000
59228,0,1,0,2006,1455.0,1.0,26000
59229,0,1,0,2006,5.0,1.0,24500
59230,0,1,0,2006,963.0,1.0,30000
59231,0,1,0,2006,2130.0,1.0,34000
59232,0,1,0,2007,3928.0,1.0,30000
59233,0,1,0,2007,3014.0,1.0,32000
59234,0,1,0,2007,3060.0,1.0,45000
59235,0,1,0,2007,685.0,1.0,44000
59236,0,0,0,2008,282.0,1.0,59000
59237,0,1,0,1988,11076.0,1.0,11500
59238,0,1,0,1988,11076.0,1.0,11500
59239,0,1,0,1989,3576.0,1.0,10500
59240,0,0,0,1990,5391.0,1.0,12500
59241,0,1,0,1992,2266.0,1.0,10000
59242,0,1,0,1990,6016.0,1.0,9500
59243,0,1,0,1998,5403.0,1.0,13000
59244,1,0,0,1999,5255.0,1.0,18000
59245,0,0,1,1992,3490.0,4.0,14500
59246,0,0,1,1995,6932.0,4.0,15000
59247,0,0,1,1994,3720.0,4.0,13500
59248,0,0,1,1984,953.0,2.0,9000
59249,0,1,0,1988,4804.0,2.0,18500
59250,0,0,1,1990,6744.0,2.0,16000
59251,0,0,1,1993,4814.0,2.0,20000
59252,0,0,0,1993,9453.0,2.0,12000
59253,0,0,1,1994,4094.0,2.0,16000
59254,0,1,0,1994,9273.0,2.0,13500
59255,0,0,1,1996,7322.0,2.0,16000
59256,0,0,1,1997,4759.0,2.0,19000
59257,0,0,1,1998,396.0,2.0,19000
59258,0,0,1,1998,6002.0,2.0,14000
59259,0,1,0,1989,4478.0,2.0,11500
59260,0,1,0,1994,12076.0,2.0,12000
59261,0,1,0,1994,3106.0,2.0,16000
59262,0,0,1,2000,5239.0,2.0,23000
59263,0,1,0,2000,3163.0,2.0,25000
59264,0,1,0,2001,3649.0,2.0,20000
59265,0,0,0,2003,5061.0,2.0,23000
59266,0,0,0,2002,7120.0,2.0,36000
59267,0,1,0,2003,6790.0,2.0,21000
59268,0,1,0,2003,3389.0,2.0,30000
59269,0,1,0,2003,5811.0,2.0,26000
59270,0,1,0,2004,6524.0,2.0,24000
59271,0,0,0,2003,1663.0,2.0,38000
59272,0,1,0,2004,1537.0,2.0,26000
59273,0,0,1,2004,2886.0,2.0,32000
59274,0,1,0,2004,3612.0,2.0,25000
59275,0,1,0,2005,492.0,2.0,37000
59276,0,1,0,2005,2308.0,2.0,35000
59277,0,0,1,2005,1088.0,2.0,37500
59278,0,1,0,2005,3100.0,2.0,30000
59279,0,0,1,2005,3680.0,2.0,30000
59280,0,1,0,2005,3410.0,2.0,30000
59281,0,1,0,2005,2699.0,2.0,26000
59282,0,0,1,2005,477.0,2.0,33000
59283,0,1,0,2005,1381.0,2.0,35000
59284,0,1,0,2005,888.0,2.0,30000
59285,0,0,1,2005,9466.0,2.0,42000
59286,0,0,0,2005,1700.0,2.0,31000
59287,0,0,1,2006,2351.0,2.0,32500
59288,0,1,0,2006,2864.0,2.0,30000
59289,0,0,1,2006,2323.0,2.0,39000
59290,0,1,0,2006,3310.0,2.0,45000
59291,0,1,0,1997,9418.0,2.0,22000
59292,0,1,0,2001,4934.0,3.0,23000
59293,0,1,0,2005,4865.0,3.0,42000
59294,0,0,0,1990,9347.0,3.0,15500
59295,0,1,0,1995,5983.0,3.0,20000
59296,0,0,1,1996,1515.0,3.0,17000
59297,0,0,0,1997,8947.0,3.0,21000
59298,0,1,0,1996,5414.0,3.0,12500
59299,0,0,0,1996,6015.0,3.0,17000
59300,0,0,1,1998,4862.0,3.0,20000
59301,0,0,1,1998,10845.0,3.0,17500
59302,0,0,1,1998,7181.0,3.0,18000
59303,0,1,0,1998,4107.0,3.0,22000
59304,0,1,0,1999,8200.0,3.0,16500
59305,0,1,0,1989,5745.0,3.0,13000
59306,0,1,0,1992,3954.0,3.0,23000
59307,0,0,0,1993,11646.0,3.0,19000
59308,0,0,1,1999,9530.0,3.0,17500
59309,0,1,0,1999,12158.0,3.0,20000
59310,0,0,1,1999,1905.0,3.0,27000
59311,0,1,0,2000,4668.0,3.0,24000
59312,0,1,0,2000,4107.0,3.0,28000
59313,0,1,0,2000,7118.0,3.0,20000
59314,0,1,0,2000,7263.0,3.0,22500
59315,0,0,0,2000,9788.0,3.0,22000
59316,0,1,0,2000,3812.0,3.0,18500
59317,0,0,0,2001,6665.0,3.0,34000
59318,0,1,0,2001,7005.0,3.0,19500
59319,0,1,0,2001,8134.0,3.0,26000
59320,0,1,0,2000,13751.0,3.0,27000
59321,0,1,0,2001,4127.0,3.0,27500
59322,0,0,0,2000,2819.0,3.0,21000
59323,0,0,0,2001,7187.0,3.0,22000
59324,0,1,0,2000,656.0,3.0,28000
59325,0,0,1,2001,2500.0,3.0,27000
59326,0,1,0,2002,4875.0,3.0,27000
59327,0,1,0,2002,4753.0,3.0,27000
59328,0,0,0,2002,6121.0,3.0,26000
59329,0,1,0,2002,4734.0,3.0,32500
59330,0,1,0,2003,6353.0,3.0,34000
59331,0,1,0,2003,6120.0,3.0,21000
59332,0,1,0,2003,779.0,3.0,25000
59333,0,0,0,2003,3042.0,3.0,47500
59334,0,0,0,2003,4729.0,3.0,22500
59335,0,1,0,2004,4402.0,3.0,46000
59336,0,1,0,2004,2473.0,3.0,29000
59337,0,1,0,2003,4840.0,3.0,22500
59338,0,1,0,2004,2198.0,3.0,26000
59339,0,1,0,2003,4840.0,3.0,22500
59340,0,1,0,2004,2198.0,3.0,26000
59341,0,1,0,2004,5164.0,3.0,28000
59342,0,1,0,2003,2416.0,3.0,27000
59343,0,1,0,2003,1291.0,3.0,24000
59344,0,1,0,2004,3874.0,3.0,42000
59345,0,0,1,2004,3765.0,3.0,25000
59346,0,1,0,2004,3044.0,3.0,27500
59347,0,0,0,2004,3424.0,3.0,23000
59348,0,0,0,2005,5643.0,3.0,37000
59349,0,1,0,2004,8720.0,3.0,21000
59350,0,1,0,2004,2569.0,3.0,23000
59351,0,0,0,2005,5643.0,3.0,37000
59352,0,1,0,2004,5621.0,3.0,23000
59353,0,1,0,2005,2971.0,3.0,32000
59354,0,1,0,2005,5126.0,3.0,31000
59355,0,1,0,2005,4296.0,3.0,29000
59356,0,1,0,2005,5204.0,3.0,52000
59357,0,1,0,2005,4562.0,3.0,43000
59358,0,1,0,2005,3955.0,3.0,27000
59359,0,1,0,2005,4168.0,3.0,29000
59360,0,0,0,2005,3283.0,3.0,50000
59361,0,0,0,2005,2889.0,3.0,47500
59362,0,1,0,2005,3742.0,3.0,34000
59363,0,1,0,2005,1532.0,3.0,40000
59364,0,1,0,2005,4576.0,3.0,41000
59365,0,1,0,2005,2603.0,3.0,38000
59366,0,0,1,2005,2925.0,3.0,45000
59367,1,0,0,2005,4343.0,3.0,39000
59368,0,1,0,2005,3406.0,3.0,39000
59369,0,1,0,2006,2637.0,3.0,40000
59370,0,1,0,2005,2812.0,3.0,30000
59371,1,0,0,2005,4343.0,3.0,39000
59372,0,0,1,2005,3047.0,3.0,37000
59373,0,1,0,2005,1369.0,3.0,36000
59374,0,1,0,2005,1228.0,3.0,34000
59375,0,1,0,2005,1551.0,3.0,68000
59376,0,0,1,2005,2895.0,3.0,32500
59377,0,1,0,2006,3125.0,3.0,27500
59378,0,1,0,2005,3664.0,3.0,36000
59379,0,1,0,2006,4458.0,3.0,42500
59380,0,1,0,2006,2623.0,3.0,32000
